sugar_content,caffeine_content,acidity_level,carbonation_level,soda_type
82,40,45,6.667633355,Iced_Tea
69,57,35,6.1868143920000005,Iced_Tea
81,36,38,6.334837865,Iced_Tea
67,60,38,7.16214284,Iced_Tea
72,51,40,7.422318499,Iced_Tea
65,39,45,6.768001309,Iced_Tea
78,50,43,6.348441469,Iced_Tea
77,52,41,6.097294061,Iced_Tea
89,52,42,6.14132902,Iced_Tea
62,49,37,7.479248124,Iced_Tea
90,48,45,6.509174788999999,Iced_Tea
66,47,36,6.57256106,Iced_Tea
80,52,39,7.165696848,Iced_Tea
89,52,45,7.207457207999999,Iced_Tea
77,51,44,7.124333547000001,Iced_Tea
94,37,41,6.4635387070000005,Iced_Tea
75,41,35,6.856833064,Iced_Tea
60,55,36,7.132389299,Iced_Tea
62,56,35,6.235357637999999,Iced_Tea
84,40,42,6.704273839,Iced_Tea
100,56,40,7.433313409,Iced_Tea
75,56,44,6.109478059,Iced_Tea
78,46,42,7.095413294,Iced_Tea
82,48,36,6.352076782999999,Iced_Tea
100,58,41,6.6587699910000016,Iced_Tea
88,50,40,7.0518224720000005,Iced_Tea
67,41,40,7.333143205,Iced_Tea
72,42,43,6.352771037,Iced_Tea
89,40,43,7.124050134,Iced_Tea
89,57,43,6.998787171,Iced_Tea
61,41,44,6.537914957999999,Iced_Tea
79,45,43,7.171054239,Iced_Tea
84,40,43,7.228268227999999,Iced_Tea
98,43,35,7.319952206,Iced_Tea
75,36,44,6.613341342999999,Iced_Tea
89,58,35,6.096838784,Iced_Tea
91,41,37,6.132570522999999,Iced_Tea
77,48,36,7.36008498,Iced_Tea
66,58,35,7.321619041,Iced_Tea
62,59,41,7.175170657000001,Iced_Tea
82,35,35,7.299076163,Iced_Tea
61,41,35,6.842966478999998,Iced_Tea
99,57,38,6.356295567999999,Iced_Tea
70,42,43,6.508342839,Iced_Tea
90,59,35,7.098227926,Iced_Tea
73,43,42,6.310699968,Iced_Tea
67,46,44,7.093328631,Iced_Tea
84,37,42,6.691074249,Iced_Tea
72,41,36,6.187746776,Iced_Tea
71,56,37,6.491506245,Iced_Tea
64,53,38,6.855362875,Iced_Tea
65,54,39,7.124571593,Iced_Tea
60,58,37,6.067302109,Iced_Tea
86,39,43,6.432051512,Iced_Tea
90,50,44,6.253408852000001,Iced_Tea
91,38,36,7.287318722999999,Iced_Tea
87,48,38,7.161865733,Iced_Tea
72,41,36,6.065898282999999,Iced_Tea
71,54,35,7.311077075,Iced_Tea
82,46,41,6.581693772,Iced_Tea
71,52,43,6.732826127,Iced_Tea
80,43,43,6.014572075,Iced_Tea
77,55,43,6.663559451,Iced_Tea
95,57,41,6.434610995,Iced_Tea
63,47,35,7.432768147000001,Iced_Tea
93,43,38,6.987332927000001,Iced_Tea
87,44,43,6.718725189,Iced_Tea
88,52,39,6.880204617,Iced_Tea
90,39,37,6.86106911,Iced_Tea
90,39,43,6.7693455,Iced_Tea
84,38,43,7.26158085,Iced_Tea
91,21,26,7.261313694,Lemonade
107,21,26,7.235070264,Lemonade
83,38,35,7.18915558,Lemonade
108,24,31,6.431899747999999,Lemonade
116,28,34,6.42321105,Lemonade
116,23,25,6.869720196,Lemonade
109,31,27,6.973839707000001,Lemonade
89,25,34,7.184801627000001,Lemonade
118,18,32,6.351823783,Lemonade
111,32,34,6.392048018,Lemonade
84,36,28,6.119892347,Lemonade
85,33,25,6.910823945,Lemonade
99,15,27,6.501157208,Lemonade
81,30,31,7.027585558999999,Lemonade
95,39,29,7.13411409,Lemonade
81,34,30,6.6477659970000005,Lemonade
80,15,28,6.703270635,Lemonade
104,20,26,7.493191968,Lemonade
109,29,28,6.724688502999999,Lemonade
100,32,26,6.043485685,Lemonade
100,24,28,7.101661011,Lemonade
83,21,28,7.466900682999999,Lemonade
120,23,28,6.877799264,Lemonade
104,26,30,6.410992833,Lemonade
108,33,31,7.393825704,Lemonade
91,25,26,7.482414225,Lemonade
86,26,27,6.081172981,Lemonade
98,18,27,6.516312148,Lemonade
111,27,31,6.0433309510000015,Lemonade
84,39,35,6.959404135,Lemonade
98,27,27,7.238109556,Lemonade
118,21,34,7.234258375,Lemonade
103,27,31,6.691541233,Lemonade
82,24,33,6.809593554,Lemonade
86,31,35,6.485761419,Lemonade
88,35,35,6.784460602,Lemonade
84,27,29,7.167092586,Lemonade
120,40,33,6.73410539,Lemonade
106,40,30,6.779984384,Lemonade
113,21,33,7.277422737999999,Lemonade
117,34,25,7.21270048,Lemonade
80,30,25,7.487266991,Lemonade
88,21,27,7.231166546,Lemonade
113,33,34,6.559817161000002,Lemonade
87,23,28,6.979590627,Lemonade
113,15,29,6.779230041,Lemonade
98,29,30,6.217974349,Lemonade
97,29,27,7.205078785,Lemonade
85,35,32,6.854011265,Lemonade
82,29,35,6.246872394,Lemonade
103,33,25,6.911066044,Lemonade
112,17,28,6.777417989,Lemonade
99,19,33,6.273741983,Lemonade
120,20,34,6.906124587000001,Lemonade
114,27,28,7.162802357,Lemonade
100,40,35,6.9557873510000015,Lemonade
108,35,25,6.971963169,Lemonade
115,31,30,6.840927967000001,Lemonade
87,28,30,6.536676653,Lemonade
82,24,26,6.089443602999999,Lemonade
94,26,27,7.456460375,Lemonade
87,28,35,6.759211911,Lemonade
118,40,35,7.460174812000001,Lemonade
87,38,29,6.652642579,Lemonade
92,40,30,6.026287448,Lemonade
97,22,26,6.074190142000001,Lemonade
99,40,32,7.0455430560000005,Lemonade
89,28,33,6.9932360010000005,Lemonade
112,39,29,6.726528895,Lemonade
111,28,26,6.937352845,Lemonade
114,20,26,7.27905689,Lemonade
117,26,30,7.079850922,Lemonade
111,29,31,6.136286518,Lemonade
119,30,28,6.5052036960000015,Lemonade
116,40,33,7.042089492000001,Lemonade
95,37,35,6.348337518999998,Lemonade
86,40,33,7.432322234,Lemonade
117,37,32,6.787658922,Lemonade
105,18,35,6.743417121,Lemonade
109,23,25,7.00733163,Lemonade
80,18,31,7.303033217,Lemonade
101,31,26,6.861235184,Lemonade
103,33,33,7.131435858,Lemonade
93,26,27,7.288211994,Lemonade
104,35,28,6.983732393,Lemonade
116,36,25,6.172090205,Lemonade
107,38,29,6.35118177,Lemonade
101,33,33,6.908671378999999,Lemonade
107,31,31,6.766184468,Lemonade
99,16,30,6.392791654,Lemonade
103,40,30,6.3483162570000005,Lemonade
118,31,34,6.123796057000001,Lemonade
106,21,35,7.4285236339999985,Lemonade
116,38,34,6.020947179,Lemonade
97,35,26,6.334610249,Lemonade
107,34,32,6.78006386,Lemonade
99,15,27,6.086922359,Lemonade
118,33,30,6.362607851,Lemonade
117,32,34,6.758792552,Lemonade
104,18,30,6.779832611000002,Lemonade
